Batch_ID,Phase_Number_Name_Metric,Day_Time,Phase_Values_in_Seconds,Day,Hour,Number_of_Phase,Name_of_Phase,Phase_Values_in_Minutes
44798,Phase_3_Duration_Recirculacion,2023-02-23 02:29:05,12435.0,2023-02-23,02,3,Recirculacion,207.25
44798,Phase_3_Duration_Recirculacion,2023-02-23 08:48:55,10.0,2023-02-23,08,3,Recirculacion,0.16666666666666666
44798,Phase_0123_Duration_Global,2023-02-23 05:56:20,22665.0,2023-02-23,05,0,Global,377.75
44798,Phase_0123_Duration_Global,2023-02-23 08:49:05,10260.0,2023-02-23,08,0,Global,171.0
44800,Phase_0_Duration_OperatingTime,2023-02-22 22:37:35,3660.0,2023-02-22,22,0,OperatingTime,61.0
44800,Phase_0_Duration_OperatingTime,2023-02-23 05:56:20,105.0,2023-02-23,05,0,OperatingTime,1.75
44800,Phase_1_Duration_Inicio,2023-02-22 23:38:35,50.0,2023-02-22,23,1,Inicio,0.8333333333333334
44800,Phase_1_Duration_Inicio,2023-02-23 05:58:05,115.0,2023-02-23,05,1,Inicio,1.9166666666666667
44800,Phase_2_Duration_Medicion,2023-02-22 23:39:25,10180.0,2023-02-22,23,2,Medicion,169.66666666666666
44800,Phase_2_Duration_Medicion,2023-02-23 06:00:00,10135.0,2023-02-23,06,2,Medicion,168.91666666666666
44800,Phase_3_Duration_Recirculacion,2023-02-23 02:29:05,12435.0,2023-02-23,02,3,Recirculacion,207.25
44800,Phase_3_Duration_Recirculacion,2023-02-23 08:48:55,10.0,2023-02-23,08,3,Recirculacion,0.16666666666666666
44800,Phase_0123_Duration_Global,2023-02-23 05:56:20,22665.0,2023-02-23,05,0,Global,377.75
44800,Phase_0123_Duration_Global,2023-02-23 08:49:05,10260.0,2023-02-23,08,0,Global,171.0
44826,Phase_0_Duration_OperatingTime,2023-02-23 08:49:05,9010.0,2023-02-23,08,0,OperatingTime,150.16666666666666
44826,Phase_0_Duration_OperatingTime,2023-02-24 07:46:25,930.0,2023-02-24,07,0,OperatingTime,15.5
44826,Phase_1_Duration_Inicio,2023-02-23 11:19:15,80.0,2023-02-23,11,1,Inicio,1.3333333333333333
44826,Phase_1_Duration_Inicio,2023-02-24 08:01:55,115.0,2023-02-24,08,1,Inicio,1.9166666666666667
44826,Phase_2_Duration_Medicion,2023-02-23 11:20:35,7135.0,2023-02-23,11,2,Medicion,118.91666666666667
44826,Phase_2_Duration_Medicion,2023-02-24 08:03:50,10335.0,2023-02-24,08,2,Medicion,172.25
44826,Phase_3_Duration_Recirculacion,2023-02-23 13:19:30,66415.0,2023-02-23,13,3,Recirculacion,1106.9166666666667
44826,Phase_3_Duration_Recirculacion,2023-02-24 10:56:05,10.0,2023-02-24,10,3,Recirculacion,0.16666666666666666
44826,Phase_0123_Duration_Global,2023-02-24 07:46:25,73630.0,2023-02-24,07,0,Global,1227.1666666666667
44826,Phase_0123_Duration_Global,2023-02-24 10:56:15,10460.0,2023-02-24,10,0,Global,174.33333333333334
44900,Phase_0_Duration_OperatingTime,2023-02-23 08:49:05,9010.0,2023-02-23,08,0,OperatingTime,150.16666666666666
44900,Phase_0_Duration_OperatingTime,2023-02-24 07:46:25,930.0,2023-02-24,07,0,OperatingTime,15.5
44900,Phase_1_Duration_Inicio,2023-02-23 11:19:15,80.0,2023-02-23,11,1,Inicio,1.3333333333333333
44900,Phase_1_Duration_Inicio,2023-02-24 08:01:55,115.0,2023-02-24,08,1,Inicio,1.9166666666666667
44900,Phase_2_Duration_Medicion,2023-02-23 11:20:35,7135.0,2023-02-23,11,2,Medicion,118.91666666666667
44900,Phase_2_Duration_Medicion,2023-02-24 08:03:50,10335.0,2023-02-24,08,2,Medicion,172.25
44900,Phase_3_Duration_Recirculacion,2023-02-23 13:19:30,66415.0,2023-02-23,13,3,Recirculacion,1106.9166666666667
44900,Phase_3_Duration_Recirculacion,2023-02-24 10:56:05,10.0,2023-02-24,10,3,Recirculacion,0.16666666666666666
44900,Phase_0123_Duration_Global,2023-02-24 07:46:25,73630.0,2023-02-24,07,0,Global,1227.1666666666667
44900,Phase_0123_Duration_Global,2023-02-24 10:56:15,10460.0,2023-02-24,10,0,Global,174.33333333333334
44910,Phase_0_Duration_OperatingTime,2023-02-24 10:56:15,6495.0,2023-02-24,10,0,OperatingTime,108.25
44910,Phase_0_Duration_OperatingTime,2023-02-24 16:10:20,115.0,2023-02-24,16,0,OperatingTime,1.9166666666666667
44910,Phase_1_Duration_Inicio,2023-02-24 12:44:30,35.0,2023-02-24,12,1,Inicio,0.5833333333333334
44910,Phase_1_Duration_Inicio,2023-02-24 16:12:15,120.0,2023-02-24,16,1,Inicio,2.0
44910,Phase_2_Duration_Medicion,2023-02-24 12:45:05,7160.0,2023-02-24,12,2,Medicion,119.33333333333333
44910,Phase_2_Duration_Medicion,2023-02-24 16:14:15,6180.0,2023-02-24,16,2,Medicion,103.0
44910,Phase_3_Duration_Recirculacion,2023-02-24 14:44:25,5155.0,2023-02-24,14,3,Recirculacion,85.91666666666667
44910,Phase_3_Duration_Recirculacion,2023-02-24 17:57:15,2960.0,2023-02-24,17,3,Recirculacion,49.333333333333336
44910,Phase_0123_Duration_Global,2023-02-24 16:10:20,12350.0,2023-02-24,16,0,Global,205.83333333333334
44910,Phase_0123_Duration_Global,2023-02-24 18:46:35,9260.0,2023-02-24,18,0,Global,154.33333333333334
44919,Phase_0_Duration_OperatingTime,2023-02-24 10:56:15,6495.0,2023-02-24,10,0,OperatingTime,108.25
44919,Phase_0_Duration_OperatingTime,2023-02-24 16:10:20,115.0,2023-02-24,16,0,OperatingTime,1.9166666666666667
44919,Phase_1_Duration_Inicio,2023-02-24 12:44:30,35.0,2023-02-24,12,1,Inicio,0.5833333333333334
44919,Phase_1_Duration_Inicio,2023-02-24 16:12:15,120.0,2023-02-24,16,1,Inicio,2.0
44919,Phase_2_Duration_Medicion,2023-02-24 12:45:05,7160.0,2023-02-24,12,2,Medicion,119.33333333333333
44919,Phase_2_Duration_Medicion,2023-02-24 16:14:15,6180.0,2023-02-24,16,2,Medicion,103.0
44919,Phase_3_Duration_Recirculacion,2023-02-24 14:44:25,5155.0,2023-02-24,14,3,Recirculacion,85.91666666666667
44919,Phase_3_Duration_Recirculacion,2023-02-24 17:57:15,2960.0,2023-02-24,17,3,Recirculacion,49.333333333333336
44919,Phase_0123_Duration_Global,2023-02-24 16:10:20,12350.0,2023-02-24,16,0,Global,205.83333333333334
44919,Phase_0123_Duration_Global,2023-02-24 18:46:35,9260.0,2023-02-24,18,0,Global,154.33333333333334
44930,Phase_0_Duration_OperatingTime,2023-02-24 18:46:35,180.0,2023-02-24,18,0,OperatingTime,3.0
44930,Phase_1_Duration_Inicio,2023-02-24 18:49:35,50.0,2023-02-24,18,1,Inicio,0.8333333333333334
44930,Phase_2_Duration_Medicion,2023-02-24 18:50:25,8230.0,2023-02-24,18,2,Medicion,137.16666666666666
44930,Phase_3_Duration_Recirculacion,2023-02-24 21:07:35,2935.0,2023-02-24,21,3,Recirculacion,48.916666666666664
44930,Phase_0123_Duration_Global,2023-02-24 21:56:30,11215.0,2023-02-24,21,0,Global,186.91666666666666
44938,Phase_0_Duration_OperatingTime,2023-02-24 21:56:30,215.0,2023-02-24,21,0,OperatingTime,3.5833333333333335
44938,Phase_1_Duration_Inicio,2023-02-24 22:00:05,115.0,2023-02-24,22,1,Inicio,1.9166666666666667
44938,Phase_2_Duration_Medicion,2023-02-24 22:02:00,26610.0,2023-02-24,22,2,Medicion,443.5
44938,Phase_3_Duration_Recirculacion,2023-02-25 05:25:30,60.0,2023-02-25,05,3,Recirculacion,1.0
44938,Phase_0123_Duration_Global,2023-02-25 05:26:30,26785.0,2023-02-25,05,0,Global,446.4166666666667
44944,Phase_0_Duration_OperatingTime,2023-02-25 05:26:30,145.0,2023-02-25,05,0,OperatingTime,2.4166666666666665
44944,Phase_1_Duration_Inicio,2023-02-25 05:28:55,80.0,2023-02-25,05,1,Inicio,1.3333333333333333
44944,Phase_2_Duration_Medicion,2023-02-25 05:30:15,21645.0,2023-02-25,05,2,Medicion,360.75
44944,Phase_3_Duration_Recirculacion,2023-02-25 11:31:00,2940.0,2023-02-25,11,3,Recirculacion,49.0
44944,Phase_0123_Duration_Global,2023-02-25 12:20:00,24665.0,2023-02-25,12,0,Global,411.0833333333333
44972,Phase_0_Duration_OperatingTime,2023-02-25 12:20:00,3270.0,2023-02-25,12,0,OperatingTime,54.5
44972,Phase_0_Duration_OperatingTime,2023-02-25 18:08:00,9480.0,2023-02-25,18,0,OperatingTime,158.0
44972,Phase_1_Duration_Inicio,2023-02-25 13:14:30,55.0,2023-02-25,13,1,Inicio,0.9166666666666666
44972,Phase_1_Duration_Inicio,2023-02-25 20:46:00,120.0,2023-02-25,20,1,Inicio,2.0
44972,Phase_2_Duration_Medicion,2023-02-25 13:15:25,14510.0,2023-02-25,13,2,Medicion,241.83333333333334
44972,Phase_2_Duration_Medicion,2023-02-25 20:48:00,126595.0,2023-02-25,20,2,Medicion,2109.9166666666665
44972,Phase_3_Duration_Recirculacion,2023-02-25 17:17:15,3045.0,2023-02-25,17,3,Recirculacion,50.75
44972,Phase_3_Duration_Recirculacion,2023-02-27 07:57:55,10.0,2023-02-27,07,3,Recirculacion,0.16666666666666666
44972,Phase_0123_Duration_Global,2023-02-25 18:08:00,17610.0,2023-02-25,18,0,Global,293.5
44972,Phase_0123_Duration_Global,2023-02-27 07:58:05,126725.0,2023-02-27,07,0,Global,2112.0833333333335
44994,Phase_0_Duration_OperatingTime,2023-02-25 12:20:00,3270.0,2023-02-25,12,0,OperatingTime,54.5
44994,Phase_0_Duration_OperatingTime,2023-02-25 18:08:00,9480.0,2023-02-25,18,0,OperatingTime,158.0
44994,Phase_1_Duration_Inicio,2023-02-25 13:14:30,55.0,2023-02-25,13,1,Inicio,0.9166666666666666
44994,Phase_1_Duration_Inicio,2023-02-25 20:46:00,120.0,2023-02-25,20,1,Inicio,2.0
44994,Phase_2_Duration_Medicion,2023-02-25 13:15:25,14510.0,2023-02-25,13,2,Medicion,241.83333333333334
44994,Phase_2_Duration_Medicion,2023-02-25 20:48:00,126595.0,2023-02-25,20,2,Medicion,2109.9166666666665
44994,Phase_3_Duration_Recirculacion,2023-02-25 17:17:15,3045.0,2023-02-25,17,3,Recirculacion,50.75
44994,Phase_3_Duration_Recirculacion,2023-02-27 07:57:55,10.0,2023-02-27,07,3,Recirculacion,0.16666666666666666
44994,Phase_0123_Duration_Global,2023-02-25 18:08:00,17610.0,2023-02-25,18,0,Global,293.5
44994,Phase_0123_Duration_Global,2023-02-27 07:58:05,126725.0,2023-02-27,07,0,Global,2112.0833333333335
45007,Phase_0_Duration_OperatingTime,2023-02-27 07:58:05,3040.0,2023-02-27,07,0,OperatingTime,50.666666666666664
45007,Phase_0_Duration_OperatingTime,2023-02-27 15:10:15,0.0,2023-02-27,15,0,OperatingTime,0.0
45007,Phase_1_Duration_Inicio,2023-02-27 08:48:45,115.0,2023-02-27,08,1,Inicio,1.9166666666666667
45007,Phase_1_Duration_Inicio,2023-02-27 15:10:15,150.0,2023-02-27,15,1,Inicio,2.5
45007,Phase_2_Duration_Medicion,2023-02-27 08:50:40,22775.0,2023-02-27,08,2,Medicion,379.5833333333333
45007,Phase_0123_Duration_Global,2023-02-27 15:10:15,22890.0,2023-02-27,15,0,Global,381.5
45007,Phase_0123_Duration_Global,2023-02-28 00:24:40,33265.0,2023-02-28,00,0,Global,554.4166666666666
45052,Phase_0_Duration_OperatingTime,2023-02-27 07:58:05,3040.0,2023-02-27,07,0,OperatingTime,50.666666666666664
45052,Phase_0_Duration_OperatingTime,2023-02-27 15:10:15,0.0,2023-02-27,15,0,OperatingTime,0.0
45052,Phase_1_Duration_Inicio,2023-02-27 08:48:45,115.0,2023-02-27,08,1,Inicio,1.9166666666666667
45052,Phase_1_Duration_Inicio,2023-02-27 15:10:15,150.0,2023-02-27,15,1,Inicio,2.5
45052,Phase_2_Duration_Medicion,2023-02-27 08:50:40,22775.0,2023-02-27,08,2,Medicion,379.5833333333333
45052,Phase_0123_Duration_Global,2023-02-27 15:10:15,22890.0,2023-02-27,15,0,Global,381.5
45052,Phase_0123_Duration_Global,2023-02-28 00:24:40,33265.0,2023-02-28,00,0,Global,554.4166666666666
45064,Phase_0_Duration_OperatingTime,2023-02-28 00:24:40,165.0,2023-02-28,00,0,OperatingTime,2.75
45064,Phase_1_Duration_Inicio,2023-02-28 00:27:25,95.0,2023-02-28,00,1,Inicio,1.5833333333333333
45064,Phase_2_Duration_Medicion,2023-02-28 00:29:00,44740.0,2023-02-28,00,2,Medicion,745.6666666666666
45064,Phase_3_Duration_Recirculacion,2023-02-28 12:54:40,65.0,2023-02-28,12,3,Recirculacion,1.0833333333333333
45064,Phase_0123_Duration_Global,2023-02-28 12:55:45,44900.0,2023-02-28,12,0,Global,748.3333333333334
45105,Phase_0_Duration_OperatingTime,2023-02-28 12:55:45,165.0,2023-02-28,12,0,OperatingTime,2.75
45105,Phase_1_Duration_Inicio,2023-02-28 12:58:30,95.0,2023-02-28,12,1,Inicio,1.5833333333333333
45105,Phase_0123_Duration_Global,2023-02-28 19:55:40,25030.0,2023-02-28,19,0,Global,417.1666666666667
45144,Phase_0_Duration_OperatingTime,2023-02-28 19:55:40,540.0,2023-02-28,19,0,OperatingTime,9.0
45144,Phase_1_Duration_Inicio,2023-02-28 20:04:40,80.0,2023-02-28,20,1,Inicio,1.3333333333333333
45144,Phase_2_Duration_Medicion,2023-02-28 20:06:00,10580.0,2023-02-28,20,2,Medicion,176.33333333333334
45144,Phase_3_Duration_Recirculacion,2023-02-28 23:02:20,11590.0,2023-02-28,23,3,Recirculacion,193.16666666666666
45144,Phase_0123_Duration_Global,2023-03-01 02:15:30,22250.0,2023-03-01,02,0,Global,370.8333333333333
45176,Phase_0_Duration_OperatingTime,2023-03-01 02:15:30,7130.0,2023-03-01,02,0,OperatingTime,118.83333333333333
45176,Phase_1_Duration_Inicio,2023-03-01 04:14:20,665.0,2023-03-01,04,1,Inicio,11.083333333333334
45176,Phase_0123_Duration_Global,2023-03-01 04:36:25,1325.0,2023-03-01,04,0,Global,22.083333333333332
45185,Phase_0_Duration_OperatingTime,2023-03-01 04:36:25,11855.0,2023-03-01,04,0,OperatingTime,197.58333333333334
45185,Phase_0_Duration_OperatingTime,2023-03-01 12:22:00,110.0,2023-03-01,12,0,OperatingTime,1.8333333333333333
45185,Phase_1_Duration_Inicio,2023-03-01 07:54:00,85.0,2023-03-01,07,1,Inicio,1.4166666666666667
45185,Phase_1_Duration_Inicio,2023-03-01 12:23:50,145.0,2023-03-01,12,1,Inicio,2.4166666666666665
45185,Phase_2_Duration_Medicion,2023-03-01 07:55:25,5265.0,2023-03-01,07,2,Medicion,87.75
45185,Phase_2_Duration_Medicion,2023-03-01 12:26:15,8435.0,2023-03-01,12,2,Medicion,140.58333333333334
45185,Phase_3_Duration_Recirculacion,2023-03-01 09:23:10,10730.0,2023-03-01,09,3,Recirculacion,178.83333333333334
45185,Phase_3_Duration_Recirculacion,2023-03-01 14:46:50,6185.0,2023-03-01,14,3,Recirculacion,103.08333333333333
45185,Phase_0123_Duration_Global,2023-03-01 12:22:00,16080.0,2023-03-01,12,0,Global,268.0
45185,Phase_0123_Duration_Global,2023-03-01 16:29:55,14765.0,2023-03-01,16,0,Global,246.08333333333334
45195,Phase_0_Duration_OperatingTime,2023-03-01 04:36:25,11855.0,2023-03-01,04,0,OperatingTime,197.58333333333334
45195,Phase_0_Duration_OperatingTime,2023-03-01 12:22:00,110.0,2023-03-01,12,0,OperatingTime,1.8333333333333333
45195,Phase_1_Duration_Inicio,2023-03-01 07:54:00,85.0,2023-03-01,07,1,Inicio,1.4166666666666667
45195,Phase_1_Duration_Inicio,2023-03-01 12:23:50,145.0,2023-03-01,12,1,Inicio,2.4166666666666665
45195,Phase_2_Duration_Medicion,2023-03-01 07:55:25,5265.0,2023-03-01,07,2,Medicion,87.75
45195,Phase_2_Duration_Medicion,2023-03-01 12:26:15,8435.0,2023-03-01,12,2,Medicion,140.58333333333334
45195,Phase_3_Duration_Recirculacion,2023-03-01 09:23:10,10730.0,2023-03-01,09,3,Recirculacion,178.83333333333334
45195,Phase_3_Duration_Recirculacion,2023-03-01 14:46:50,6185.0,2023-03-01,14,3,Recirculacion,103.08333333333333
45195,Phase_0123_Duration_Global,2023-03-01 12:22:00,16080.0,2023-03-01,12,0,Global,268.0
45195,Phase_0123_Duration_Global,2023-03-01 16:29:55,14765.0,2023-03-01,16,0,Global,246.08333333333334
45212,Phase_0_Duration_OperatingTime,2023-03-01 16:29:55,200.0,2023-03-01,16,0,OperatingTime,3.3333333333333335
45212,Phase_1_Duration_Inicio,2023-03-01 16:33:15,60.0,2023-03-01,16,1,Inicio,1.0
45212,Phase_2_Duration_Medicion,2023-03-01 16:34:15,28055.0,2023-03-01,16,2,Medicion,467.5833333333333
45212,Phase_3_Duration_Recirculacion,2023-03-02 00:21:50,12565.0,2023-03-02,00,3,Recirculacion,209.41666666666666
45212,Phase_0123_Duration_Global,2023-03-02 03:51:15,40680.0,2023-03-02,03,0,Global,678.0
45222,Phase_0_Duration_OperatingTime,2023-03-02 03:51:15,6795.0,2023-03-02,03,0,OperatingTime,113.25
45222,Phase_0_Duration_OperatingTime,2023-03-02 07:58:40,1165.0,2023-03-02,07,0,OperatingTime,19.416666666666668
45222,Phase_1_Duration_Inicio,2023-03-02 05:44:30,150.0,2023-03-02,05,1,Inicio,2.5
45222,Phase_1_Duration_Inicio,2023-03-02 08:18:05,145.0,2023-03-02,08,1,Inicio,2.4166666666666665
45222,Phase_2_Duration_Medicion,2023-03-02 05:47:00,7065.0,2023-03-02,05,2,Medicion,117.75
45222,Phase_2_Duration_Medicion,2023-03-02 08:20:30,13515.0,2023-03-02,08,2,Medicion,225.25
45222,Phase_3_Duration_Recirculacion,2023-03-02 07:44:45,835.0,2023-03-02,07,3,Recirculacion,13.916666666666666
45222,Phase_3_Duration_Recirculacion,2023-03-02 12:05:45,2630.0,2023-03-02,12,3,Recirculacion,43.833333333333336
45222,Phase_0123_Duration_Global,2023-03-02 07:58:40,8050.0,2023-03-02,07,0,Global,134.16666666666666
45222,Phase_0123_Duration_Global,2023-03-02 12:49:35,16290.0,2023-03-02,12,0,Global,271.5
45248,Phase_0_Duration_OperatingTime,2023-03-02 03:51:15,6795.0,2023-03-02,03,0,OperatingTime,113.25
45248,Phase_0_Duration_OperatingTime,2023-03-02 07:58:40,1165.0,2023-03-02,07,0,OperatingTime,19.416666666666668
45248,Phase_1_Duration_Inicio,2023-03-02 05:44:30,150.0,2023-03-02,05,1,Inicio,2.5
45248,Phase_1_Duration_Inicio,2023-03-02 08:18:05,145.0,2023-03-02,08,1,Inicio,2.4166666666666665
45248,Phase_2_Duration_Medicion,2023-03-02 05:47:00,7065.0,2023-03-02,05,2,Medicion,117.75
45248,Phase_2_Duration_Medicion,2023-03-02 08:20:30,13515.0,2023-03-02,08,2,Medicion,225.25
45248,Phase_3_Duration_Recirculacion,2023-03-02 07:44:45,835.0,2023-03-02,07,3,Recirculacion,13.916666666666666
45248,Phase_3_Duration_Recirculacion,2023-03-02 12:05:45,2630.0,2023-03-02,12,3,Recirculacion,43.833333333333336
45248,Phase_0123_Duration_Global,2023-03-02 07:58:40,8050.0,2023-03-02,07,0,Global,134.16666666666666
45248,Phase_0123_Duration_Global,2023-03-02 12:49:35,16290.0,2023-03-02,12,0,Global,271.5
45267,Phase_0_Duration_OperatingTime,2023-03-02 12:49:35,120.0,2023-03-02,12,0,OperatingTime,2.0
45267,Phase_1_Duration_Inicio,2023-03-02 12:51:35,150.0,2023-03-02,12,1,Inicio,2.5
45267,Phase_2_Duration_Medicion,2023-03-02 12:54:05,4830.0,2023-03-02,12,2,Medicion,80.5
45267,Phase_3_Duration_Recirculacion,2023-03-02 14:14:35,5655.0,2023-03-02,14,3,Recirculacion,94.25
45267,Phase_0123_Duration_Global,2023-03-02 15:48:50,10635.0,2023-03-02,15,0,Global,177.25
45275,Phase_0_Duration_OperatingTime,2023-03-02 15:48:50,120.0,2023-03-02,15,0,OperatingTime,2.0
45275,Phase_1_Duration_Inicio,2023-03-02 15:50:50,445.0,2023-03-02,15,1,Inicio,7.416666666666667
45275,Phase_2_Duration_Medicion,2023-03-02 15:58:15,12980.0,2023-03-02,15,2,Medicion,216.33333333333334
45275,Phase_3_Duration_Recirculacion,2023-03-02 19:34:35,4000.0,2023-03-02,19,3,Recirculacion,66.66666666666667
45275,Phase_0123_Duration_Global,2023-03-02 20:41:15,17425.0,2023-03-02,20,0,Global,290.4166666666667
45283,Phase_0_Duration_OperatingTime,2023-03-02 20:41:15,17495.0,2023-03-02,20,0,OperatingTime,291.5833333333333
45283,Phase_0_Duration_OperatingTime,2023-03-03 06:30:40,1270.0,2023-03-03,06,0,OperatingTime,21.166666666666668
45283,Phase_1_Duration_Inicio,2023-03-03 01:32:50,145.0,2023-03-03,01,1,Inicio,2.4166666666666665
45283,Phase_1_Duration_Inicio,2023-03-03 06:51:50,10.0,2023-03-03,06,1,Inicio,0.16666666666666666
45283,Phase_2_Duration_Medicion,2023-03-03 01:35:15,11680.0,2023-03-03,01,2,Medicion,194.66666666666666
45283,Phase_2_Duration_Medicion,2023-03-03 06:52:00,6025.0,2023-03-03,06,2,Medicion,100.41666666666667
45283,Phase_3_Duration_Recirculacion,2023-03-03 04:49:55,6045.0,2023-03-03,04,3,Recirculacion,100.75
45283,Phase_3_Duration_Recirculacion,2023-03-03 08:32:25,2375.0,2023-03-03,08,3,Recirculacion,39.583333333333336
45283,Phase_0123_Duration_Global,2023-03-03 06:30:40,17870.0,2023-03-03,06,0,Global,297.8333333333333
45283,Phase_0123_Duration_Global,2023-03-03 09:12:00,8410.0,2023-03-03,09,0,Global,140.16666666666666
45302,Phase_0_Duration_OperatingTime,2023-03-02 20:41:15,17495.0,2023-03-02,20,0,OperatingTime,291.5833333333333
45302,Phase_0_Duration_OperatingTime,2023-03-03 06:30:40,1270.0,2023-03-03,06,0,OperatingTime,21.166666666666668
45302,Phase_1_Duration_Inicio,2023-03-03 01:32:50,145.0,2023-03-03,01,1,Inicio,2.4166666666666665
45302,Phase_1_Duration_Inicio,2023-03-03 06:51:50,10.0,2023-03-03,06,1,Inicio,0.16666666666666666
45302,Phase_2_Duration_Medicion,2023-03-03 01:35:15,11680.0,2023-03-03,01,2,Medicion,194.66666666666666
45302,Phase_2_Duration_Medicion,2023-03-03 06:52:00,6025.0,2023-03-03,06,2,Medicion,100.41666666666667
45302,Phase_3_Duration_Recirculacion,2023-03-03 04:49:55,6045.0,2023-03-03,04,3,Recirculacion,100.75
45302,Phase_3_Duration_Recirculacion,2023-03-03 08:32:25,2375.0,2023-03-03,08,3,Recirculacion,39.583333333333336
45302,Phase_0123_Duration_Global,2023-03-03 06:30:40,17870.0,2023-03-03,06,0,Global,297.8333333333333
45302,Phase_0123_Duration_Global,2023-03-03 09:12:00,8410.0,2023-03-03,09,0,Global,140.16666666666666
45318,Phase_0_Duration_OperatingTime,2023-03-03 09:12:00,1665.0,2023-03-03,09,0,OperatingTime,27.75
45318,Phase_0_Duration_OperatingTime,2023-03-03 14:02:25,105.0,2023-03-03,14,0,OperatingTime,1.75
45318,Phase_1_Duration_Inicio,2023-03-03 09:39:45,85.0,2023-03-03,09,1,Inicio,1.4166666666666667
45318,Phase_1_Duration_Inicio,2023-03-03 14:04:10,150.0,2023-03-03,14,1,Inicio,2.5
45318,Phase_2_Duration_Medicion,2023-03-03 09:41:10,4740.0,2023-03-03,09,2,Medicion,79.0
45318,Phase_2_Duration_Medicion,2023-03-03 14:06:40,85565.0,2023-03-03,14,2,Medicion,1426.0833333333333
45318,Phase_3_Duration_Recirculacion,2023-03-03 11:00:10,10935.0,2023-03-03,11,3,Recirculacion,182.25
45318,Phase_0123_Duration_Global,2023-03-03 14:02:25,15760.0,2023-03-03,14,0,Global,262.6666666666667
45318,Phase_0123_Duration_Global,2023-03-04 13:52:45,85715.0,2023-03-04,13,0,Global,1428.5833333333333
45328,Phase_0_Duration_OperatingTime,2023-03-03 09:12:00,1665.0,2023-03-03,09,0,OperatingTime,27.75
45328,Phase_0_Duration_OperatingTime,2023-03-03 14:02:25,105.0,2023-03-03,14,0,OperatingTime,1.75
45328,Phase_1_Duration_Inicio,2023-03-03 09:39:45,85.0,2023-03-03,09,1,Inicio,1.4166666666666667
45328,Phase_1_Duration_Inicio,2023-03-03 14:04:10,150.0,2023-03-03,14,1,Inicio,2.5
45328,Phase_2_Duration_Medicion,2023-03-03 09:41:10,4740.0,2023-03-03,09,2,Medicion,79.0
45328,Phase_2_Duration_Medicion,2023-03-03 14:06:40,85565.0,2023-03-03,14,2,Medicion,1426.0833333333333
45328,Phase_3_Duration_Recirculacion,2023-03-03 11:00:10,10935.0,2023-03-03,11,3,Recirculacion,182.25
45328,Phase_0123_Duration_Global,2023-03-03 14:02:25,15760.0,2023-03-03,14,0,Global,262.6666666666667
45328,Phase_0123_Duration_Global,2023-03-04 13:52:45,85715.0,2023-03-04,13,0,Global,1428.5833333333333
45367,Phase_0_Duration_OperatingTime,2023-03-04 13:52:45,5.0,2023-03-04,13,0,OperatingTime,0.08333333333333333
45367,Phase_1_Duration_Inicio,2023-03-04 13:52:50,10.0,2023-03-04,13,1,Inicio,0.16666666666666666
45367,Phase_2_Duration_Medicion,2023-03-04 13:53:00,80.0,2023-03-04,13,2,Medicion,1.3333333333333333
45367,Phase_3_Duration_Recirculacion,2023-03-04 13:54:20,17470.0,2023-03-04,13,3,Recirculacion,291.1666666666667
45367,Phase_0123_Duration_Global,2023-03-04 18:45:30,17560.0,2023-03-04,18,0,Global,292.6666666666667
45379,Phase_0_Duration_OperatingTime,2023-03-04 18:45:30,400.0,2023-03-04,18,0,OperatingTime,6.666666666666667
45379,Phase_1_Duration_Inicio,2023-03-04 18:52:10,60.0,2023-03-04,18,1,Inicio,1.0
45379,Phase_2_Duration_Medicion,2023-03-04 18:53:10,9720.0,2023-03-04,18,2,Medicion,162.0
45379,Phase_3_Duration_Recirculacion,2023-03-04 21:35:10,4970.0,2023-03-04,21,3,Recirculacion,82.83333333333333
45379,Phase_0123_Duration_Global,2023-03-04 22:58:00,14750.0,2023-03-04,22,0,Global,245.83333333333334
45405,Phase_0_Duration_OperatingTime,2023-03-04 22:58:00,200.0,2023-03-04,22,0,OperatingTime,3.3333333333333335
45405,Phase_1_Duration_Inicio,2023-03-04 23:01:20,50.0,2023-03-04,23,1,Inicio,0.8333333333333334
45405,Phase_2_Duration_Medicion,2023-03-04 23:02:10,7360.0,2023-03-04,23,2,Medicion,122.66666666666667
45405,Phase_3_Duration_Recirculacion,2023-03-05 01:04:50,3985.0,2023-03-05,01,3,Recirculacion,66.41666666666667
45405,Phase_0123_Duration_Global,2023-03-05 02:11:15,11395.0,2023-03-05,02,0,Global,189.91666666666666
45415,Phase_0_Duration_OperatingTime,2023-03-05 02:11:15,250.0,2023-03-05,02,0,OperatingTime,4.166666666666667
45415,Phase_1_Duration_Inicio,2023-03-05 02:15:25,10.0,2023-03-05,02,1,Inicio,0.16666666666666666
45415,Phase_2_Duration_Medicion,2023-03-05 02:15:35,9745.0,2023-03-05,02,2,Medicion,162.41666666666666
45415,Phase_3_Duration_Recirculacion,2023-03-05 04:58:00,40120.0,2023-03-05,04,3,Recirculacion,668.6666666666666
45415,Phase_0123_Duration_Global,2023-03-05 16:06:40,49875.0,2023-03-05,16,0,Global,831.25
45428,Phase_0_Duration_OperatingTime,2023-03-05 16:06:40,720.0,2023-03-05,16,0,OperatingTime,12.0
45428,Phase_1_Duration_Inicio,2023-03-05 16:18:40,60.0,2023-03-05,16,1,Inicio,1.0
